cadence,eyeMoveBigHorizontal,focus,numBlinks,sleepy
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.2,2,4.8,0
177,5.714286,0,32.85714,0
0,2.608696,0,70.43478,0
0,7,2,61,0
0,0,2,32.54237,0
0,3.157895,2,65.26316,2
0,6.818182,1,42.27273,2
0,3.913043,1,37.82609,1
0,11.25,1,33.75,2
0,1.176471,2,34.11765,1
0,3.428571,2,10.28571,1
0,2.142857,2,30,2
0,0,2,14.44444,3
0,4.528302,2,26.03773,1
0,10.76923,2,24.61539,2
104,11.70732,0,43.90244,0
107,6.976744,0,33.48837,0
103,0,0,41.25,0
101,2.352941,0,47.05882,0
107,3.076923,0,69.23077,0
111,0,0,66.66667,0
111,2.5,0,71.25,0
109,3.75,0,75,0
112,10,0,50,0
114,4.615385,0,53.07692,0
111,12.72727,0,56.36364,0
111,7.5,0,45,0
110,20,0,50,0
106,3.913043,0,39.13044,0
112,27.85714,0,25.71429,0
0,9.230769,0,41.53846,0
0,8.888889,2,34.44445,1
105,18,0,36,0
108,42.85714,0,34.28572,0
106,27.27273,0,70.90909,0
103,0,0,82.5,0
107,12,0,66,0
105,30,0,63,0
108,24,0,84,0
105,4.444445,0,37.77778,0
104,10,0,85,0
104,20,0,85,0
103,22.10526,0,72.63158,0
103,4.285715,0,68.57143,0
107,18,0,52,0
106,20,0,60,0
104,21.81818,0,81.81818,0
110,1.818182,0,34.54545,0
103,4.285715,0,25.71429,0
0,0,0,33.15789,0
105,10,0,26.66667,0
0,1.621622,0,27.56757,0
0,7.058824,0,45.88235,0
0,11.76471,2,31.76471,2
0,4.210526,2,26.31579,1
0,3.6,2,19.2,2
0,7.5,2,37.5,2
0,0,0,45.40541,0
0,0,0,40,0
0,7.058824,0,17.64706,0
107,0,0,28.42105,0
105,3.75,0,33.75,0
107,7.826087,0,57.3913,0
107,14.66667,0,30.66667,0
111,18.11321,0,37.35849,0
105,17.64706,0,31.76471,0
0,2.222222,1,21.11111,2
0,7.924529,2,30.56604,1
0,6.792453,2,22.64151,2
0,8,1,38.66667,2
0,4.137931,1,16.55172,1
0,4.8,0,4.8,0
0,1.22449,1,24.4898,1
0,1.111111,2,6.666667,1
0,1.176471,2,12.94118,2
0,3.428571,2,18.85714,2
0,0,0,33.15789,0
100,4.285715,0,21.42857,0
103,4.090909,0,16.36364,0
97,3.396226,0,29.43396,0
0,1.071429,2,32.14286,1
105,6.428572,0,70.71429,0
107,10.43478,0,75.65218,0
111,0,0,75,0
111,30,0,120,0
112,20,0,60,0
109,6.666667,0,40,0
0,2,0,42,0
0,5.217391,0,60,0
110,0,0,54,0
110,0,0,25.71429,0
117,9.230769,0,41.53846,0
0,4.285715,1,32.85714,3
114,4,0,40,0
0,0,0,45,0
0,0,0,45,0
0,0,0,38.91892,0
0,3.529412,2,47.05882,1
0,0,1,13.5,1
0,0,2,27.93104,2
0,0,3,14.44444,2
108,0,0,26.66667,0
0,0,0,31.57895,0
0,1,2,10,2
0,0,2,19.32203,3
0,0,2,15,2
0,0,2,5.084746,1
0,0,2,0,1
0,0,3,6,3
0,0,3,10,3
0,0,3,0,3
0,0,0,0,0
0,0,2,1.016949,3
0,0,2,2,3
0,0,2,26.47059,3
108,0,0,33.33334,0
0,3.636364,0,34.54545,0
0,1,2,42,2
0,1.016949,2,4.067797,3
0,2,2,16,3
0,1,2,12,3
0,0,2,0,3
0,0,0,0,0
0,1.111111,2,14.44444,3
0,4,2,41,2
0,13.92857,2,41.78572,3
0,3.272727,2,60,2
0,2.222222,2,50,2
0,4.210526,2,42.10526,2
0,3,2,35,2
0,0,2,54,2
0,8.275862,2,42.41379,2
0,1.016949,2,30.50848,2
0,3.913043,1,40.43478,2
0,13.125,1,39.375,1
0,4.528302,1,52.07547,1
0,6.31579,2,56.84211,1
0,8.571429,2,50.35714,1
0,8,1,62.66667,2
0,5.263158,2,30.52632,2
0,1.090909,2,33.81818,2
0,0,2,19.65517,2
0,1,1,14,1
0,2.068965,2,17.58621,2
0,1,2,8,2
0,0,3,11,2
0,2.105263,2,36.84211,2
0,3.272727,2,25.09091,2
0,2.033898,2,22.37288,3
0,0,2,25.38461,2
0,0,2,16.55172,2
0,1,2,5,3
0,1.016949,3,12.20339,2
0,0,3,14.23729,1
0,0,2,13.44828,1
0,3.050847,2,5.084746,2
0,2.181818,2,22.90909,1
0,3.461539,2,30,2
0,1.111111,2,23.33333,2
0,2.44898,1,22.04082,2
0,5.882353,2,55.29412,2
125,0,0,50,0
104,0,0,21.42857,0
98,1.463415,0,27.80488,0
0,4.285715,2,37.5,2
0,2.068965,2,20.68966,1
0,0,2,17.30769,1
0,0,2,5.555555,2
0,0,2,9,2
0,0,3,11.53846,2
0,3.461539,2,6.923077,1
0,1.333333,1,14.66667,1
0,1.111111,2,10,1
0,16.66667,0,43.33333,0
0,0,2,9.333334,0
0,0,2,4.444445,0
0,0,3,9.411765,0
0,0,2,5.217391,1
0,0,3,8.888889,1
0,0,2,24.23077,1
0,0,2,22.8,1
0,2.857143,1,11.42857,1
0,0,2,8.888889,1
0,0,2,5,1
0,0,3,9.230769,0
0,0,3,20.35714,0
0,0,3,16.66667,0
0,0,1,32,1
0,0,1,25,1
0,0,3,17.30769,1
0,2.608696,1,33.91304,3
0,1.2,3,25.2,2
0,3.461539,3,17.30769,2
0,0,3,11.11111,1
0,0,2,24,2
0,3.050847,1,25.42373,2
0,1.016949,3,15.25424,1
0,0,3,10.90909,2
0,0,3,10.71429,2
0,1.132076,3,14.71698,3
0,1.132076,2,14.71698,1
0,0,3,10.52632,2
0,0,2,8.372093,1
0,2.222222,2,20,2
0,1.016949,1,13.22034,3
0,0,2,5.357143,2
0,0,1,13.09091,3
0,0,1,20,1
0,1.111111,3,8.888889,1
0,2.105263,2,12.63158,1
0,0,2,12.22222,1
0,0,2,6,1
0,0,2,12.45283,1
0,1.2,2,16.8,1
0,1.016949,1,17.28814,2
0,0,2,6,1
0,0,2,8,1
0,0,2,7.924529,1
0,2.264151,2,15.84906,1
0,2,3,10,2
0,4.363636,2,13.09091,1
0,30,2,24.54545,1
0,27.69231,0,21.53846,0
0,3.529412,2,28.23529,1
0,2.264151,2,16.98113,1
0,0,2,18.62069,2
0,0,3,11,2
0,0,2,18.54545,1
0,2.222222,1,20,1
0,2.264151,1,9.056604,1
0,1.090909,1,15.27273,1
0,0,2,27.85714,2
0,0,2,41.78572,2
0,0,2,24,2
0,0,2,31.52542,2
0,0,1,62,2
0,0,2,45,2
0,0,1,17.89474,1
0,1.052632,1,22.10526,2
0,1.153846,2,28.84615,1
0,5.853658,1,42.43902,1
0,1.016949,1,22.37288,3
0,1,2,22,2
0,1.052632,1,30.52632,2
0,21.6,2,42,3
0,9.795918,1,60,2
0,6.206897,2,36.2069,2
0,0,2,14,2
0,0,1,21,2
0,2,2,27,1
0,6.428572,1,37.5,1
0,1.071429,2,27.85714,1
0,3,1,29,1
0,1.016949,2,28.47458,1
0,0,2,41.69492,2
0,2.033898,2,23.38983,2
0,2,1,18,1
0,1,2,22,1
0,0,2,22,1
0,0,2,18,1
0,3.272727,2,57.81818,1
0,0,1,19,1
0,1.25,1,26.25,1
0,0,2,50.84746,1
0,1,2,32,1
0,2.033898,2,16.27119,1
0,2.033898,1,17.28814,2
0,0,2,17,1
0,0,2,20.33898,1
0,0,1,21,1
0,1,1,22,1
0,1,1,24,1
0,0,2,30,1
0,1,2,26,1
0,0,2,25,1
0,2.033898,2,24.40678,1
0,0,1,25,1
0,0,2,17.14286,1
0,0,2,22,1
0,0,2,26,1
0,2.033898,2,38.64407,1
0,4,2,33,1
0,0,1,23,1
0,0,1,18.94737,1
0,0,2,39,1
0,1,2,30,1
0,0,2,32,1
0,2,2,27,2
0,0,2,25,2
0,1.034483,2,23.7931,1
0,1,1,18,1
0,6,2,20,2
0,0,1,14,1
0,2.033898,2,23.38983,2
0,0,2,24,1
0,0,2,21,1
0,2,1,15,1
104,1.666667,0,15,0
0,0,1,30,1
0,0,1,29,2
0,0,2,25.42373,2
0,0,1,17.58621,2
0,0,2,4.285715,1
0,3,3,8,2
0,4,3,0,2
0,4,2,8,2
0,0,1,19.32203,2
0,0,1,34.61538,1
0,3.333333,1,14.44444,1
0,2,1,18,2
0,8,2,22,2
0,5,2,14,2
0,0,1,20,1
0,1.034483,1,16.55172,1
0,6,1,11,1
0,3,2,18,1
0,1,2,20,2
0,0,2,25,2
0,0,1,13,1
0,2,2,23,2
0,0,2,19,2
0,0,1,18,1
0,0,2,21,2
0,0,2,8,1
0,0,1,20,1
0,0,2,20,1
0,1,2,18,1
0,0,1,18.30508,1
0,0,1,12,1
0,0,1,23,1
0,1,2,16,1
0,0,2,4,1
0,3,2,1,1
0,2,2,2,1
0,3,2,4,1
0,3.396226,1,10.18868,1
0,2.105263,2,6.31579,1
0,0,2,14.48276,1
0,0,1,16.36364,1
0,2.142857,3,9.642857,2
0,0,2,11.78571,2
0,1.016949,2,22.37288,2
0,2.142857,1,13.92857,2
0,3.103448,1,14.48276,2
0,1,3,11,2
0,0,2,19,3
0,3.103448,1,16.55172,3
0,1,1,15,3
0,1,2,19,1
0,0,2,20,2
0,2,2,26,1
0,3,2,17,2
0,2.105263,2,47.36842,2
0,5.625,2,33.75,2
0,3.636364,0,38.18182,0
98,3.529412,0,33.52941,0
0,3,2,32,2
0,6.486486,2,47.02703,1
101,17.14286,0,34.28572,0
0,5.714286,1,25.71429,1
0,3.6,2,39.6,1
0,11.11111,1,17.77778,1
122,10,0,37.5,0
119,10,0,40,0
114,15,0,45,0
0,1.578947,0,45.78947,0
0,4.285715,1,31.42857,1
0,16.66667,2,31.11111,1
0,21.50943,1,29.43396,1
0,27.69231,1,40,2
0,10.43478,0,31.30435,0
0,0,2,16,1
0,1,2,16,1
0,0,2,12,2
0,2,1,13,1
0,5.769231,2,17.30769,1
0,1,2,24,2
0,6.31579,2,22.10526,1
0,1.016949,2,20.33898,1
0,2.307692,2,12.69231,2
0,0,2,17,1
0,0,1,20,2
0,0,2,10,2
0,1,1,10,2
0,9,1,12,1
0,1.111111,2,18.88889,1
0,0,2,25.09091,1
0,1.304348,1,26.08696,1
0,0,1,16.59575,1
0,0,1,23.26531,1
0,14.48276,1,18.62069,1
0,4,1,30.66667,2
0,2.352941,2,8.235294,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1.052632,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
119,0,0,4.137931,0
109,16,0,32,0
108,30,0,40,0
109,12.85714,0,68.57143,0
105,34.54545,0,65.45454,0
104,31.69811,0,35.09434,0
105,24,0,36,0
105,15.78947,0,34.73684,0
0,14.71698,2,16.98113,1
0,4.210526,3,12.63158,1
0,15.34884,1,25.11628,1
0,2,1,14,1
0,0,1,14.23729,1
0,1,1,14,1
0,2.5,2,8.75,1
0,25.26316,2,15.78947,1
0,25,0,43.33333,0
0,38.91892,0,32.43243,0
103,20,0,35,0
0,0,0,30,0
0,0,2,7,1
0,6,2,9,1
0,1.132076,2,5.660378,1
0,3.214286,2,23.57143,1
0,2.142857,2,42.85714,1
0,5.172414,1,15.51724,1
0,1.016949,2,11.18644,1
0,2.105263,2,29.47368,2
0,1.016949,2,18.30508,2
0,0,3,19,3
0,1.090909,2,18.54545,2
0,5.882353,2,17.64706,2
0,3.396226,2,18.11321,1
0,2,3,13,1
0,5.106383,1,31.91489,1
0,0,2,1,1
0,2.105263,2,22.10526,2
0,1,2,28,1
0,2,1,36,1
0,1,2,25,2
0,0,1,16,2
0,1,2,23,2
0,2,2,15,0
0,1.016949,1,13.22034,0
0,0,2,29.47368,0
0,0,2,43.15789,1
0,1.016949,2,31.52542,1
0,0,2,35,2
0,0,2,28,1
0,0,2,26.44068,1
0,0,2,31.03448,1
0,0,2,32.83019,1
0,0,2,25.09091,1
0,2.142857,2,30,2
0,0,1,13.92857,1
0,0,2,21,2
0,1.016949,1,27.45763,1
0,0,2,35.35714,2
0,0,1,24.25532,2
0,2.222222,2,20,1
0,0,2,16.47059,2
0,0,2,12.69231,2
0,0,1,22.97872,1
0,0,2,18.46154,1
0,7.2,2,18,1
0,4.285715,1,16.07143,1
0,1.176471,2,18.82353,2
0,0,3,13.33333,1
0,2.105263,2,38.94737,1
0,0,2,4,0
0,3,2,2,0
0,6,3,8,0
0,2,2,2,1
0,6,2,2,1
0,1.016949,2,2.033898,1
0,1,2,0,1
0,1.016949,2,1.016949,2
0,3,2,6,1
0,7.118644,2,7.118644,1
0,1,2,4,1
0,1,2,8,1
0,1,2,11,1
0,28,1,25.33333,1
0,3,3,10,1
0,4,2,3,1
0,1,2,9,1
0,13,2,2,1
0,9,2,7,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,0
0,0,2,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,0
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,3,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,2,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,3,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.052632,2,7.368421,1
0,2.352941,2,29.41176,3
0,6.666667,1,33.33334,1
112,6.666667,0,53.33333,0
106,4.285715,0,32.14286,0
107,1.621622,0,24.32432,0
113,0,0,0,0
115,0,0,60,0
114,0,0,0,0
115,0,0,0,0
114,0,0,60,0
107,0,0,55,0
107,0,0,35.45454,0
103,1.22449,0,34.28572,0
0,1,2,25,2
0,1.132076,2,21.50943,1
0,0,1,23.33333,1
0,4.090909,1,23.18182,2
0,9.130434,1,36.52174,2
0,11.57895,2,25.26316,2
0,1.034483,2,33.10345,1
115,8.108108,0,30.81081,0
116,16.36364,0,49.09091,0
120,20,0,0,0
122,0,0,60,0
124,7.5,0,52.5,0
105,3,0,75,0
106,10,0,50,0
136,1.176471,0,4.705883,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
